id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
1590,INV2589,S520,Pencil,9,2025-03-28,94.83,C339,India
1591,INV2590,S924,Ruler,37,2025-11-11,1.44,C506,France
1592,INV2591,S500,Notebook,47,2025-12-22,76.38,C770,India
1593,INV2592,S506,Marker,44,2025-01-08,14.71,C116,France
1594,INV2593,S428,Marker,21,2025-11-22,62.59,C805,France
1595,INV2594,S122,Pencil,32,2025-04-12,35.87,C916,UK
1596,INV2595,S723,Ruler,20,2025-02-19,37.49,C985,USA
1597,INV2596,S728,Ruler,45,2025-08-09,71.68,C270,Germany
1598,INV2597,S500,Pen,33,2025-07-18,95.31,C108,Germany
1599,INV2598,S460,Eraser,19,2025-06-16,20.68,C820,UK
1600,INV2599,S366,Pen,26,2025-03-04,35.79,C203,India
1601,INV2600,S768,Notebook,23,2025-09-15,27.65,C918,France
1602,INV2601,S215,Stapler,28,2025-12-17,94.31,C666,India
1603,INV2602,S891,Stapler,35,2025-12-07,71.77,C633,Germany
1604,INV2603,S792,Ruler,22,2025-06-06,85.34,C246,France
1605,INV2604,S993,Pencil,22,2025-10-13,35.45,C237,USA
1606,INV2605,S964,Stapler,2,2025-07-02,28.97,C257,USA
1607,INV2606,S762,Ruler,22,2025-05-30,73.66,C603,Germany
1608,INV2607,S561,Ruler,34,2025-09-23,77.11,C995,India
1609,INV2608,S139,Eraser,21,2025-12-30,92.12,C151,Germany
1610,INV2609,S942,Stapler,35,2025-12-27,91.18,C985,USA
1611,INV2610,S904,Stapler,34,2025-05-06,70.33,C381,India
1612,INV2611,S928,Eraser,23,2025-08-16,52.51,C171,India
1613,INV2612,S920,Pen,28,2025-05-10,58.57,C856,USA
1614,INV2613,S592,Notebook,42,2025-03-17,42.89,C515,India
1615,INV2614,S983,Marker,33,2025-10-20,58.02,C654,France
1616,INV2615,S947,Eraser,41,2025-06-30,85.21,C887,Germany
1617,INV2616,S248,Notebook,49,2025-06-13,86.35,C477,Germany
1618,INV2617,S299,Pencil,31,2025-12-18,2.97,C456,Germany
1619,INV2618,S232,Marker,17,2025-02-08,23.3,C169,USA
1620,INV2619,S877,Stapler,21,2025-03-22,16.87,C327,Germany
1621,INV2620,S166,Eraser,13,2025-07-27,38.03,C838,USA
1622,INV2621,S589,Pencil,36,2025-10-12,4.72,C755,France
1623,INV2622,S146,Pencil,41,2025-07-27,67.51,C156,UK
1624,INV2623,S161,Pencil,50,2025-03-29,14.92,C641,Germany
1625,INV2624,S941,Stapler,32,2025-05-16,36.59,C805,UK
1626,INV2625,S232,Marker,8,2025-07-28,43.7,C979,India
1627,INV2626,S905,Pen,50,2025-11-17,22.69,C763,USA
1628,INV2627,S181,Pen,50,2025-01-17,83.81,C929,Germany
1629,INV2628,S928,Ruler,19,2025-01-04,40.47,C190,France
1630,INV2629,S824,Ruler,25,2025-10-19,91.67,C759,India
1631,INV2630,S307,Pen,15,2025-04-25,92.09,C126,India
1632,INV2631,S404,Pen,29,2025-08-10,83.19,C896,USA
1633,INV2632,S863,Marker,21,2025-07-28,36.55,C522,UK
1634,INV2633,S335,Notebook,7,2025-12-29,76.19,C831,UK
1635,INV2634,S122,Pencil,30,2025-10-16,57.65,C617,India
1636,INV2635,S561,Notebook,40,2025-11-01,14.51,C402,Germany
1637,INV2636,S187,Eraser,2,2025-12-03,75.91,C205,USA
1638,INV2637,S945,Pen,40,2025-03-19,70.02,C695,UK
1639,INV2638,S681,Pen,32,2025-08-21,91.04,C419,USA
1640,INV2639,S306,Pencil,16,2025-11-07,16.37,C479,Germany
1641,INV2640,S563,Eraser,37,2025-09-20,42.41,C323,India
1642,INV2641,S612,Stapler,25,2025-04-06,87.49,C568,UK
1643,INV2642,S857,Stapler,9,2025-08-04,53.52,C794,India
1644,INV2643,S717,Pencil,46,2025-01-16,81.93,C689,USA
1645,INV2644,S798,Pencil,46,2025-06-19,19.81,C597,Germany
1646,INV2645,S693,Eraser,20,2025-12-01,6.76,C553,USA
1647,INV2646,S110,Notebook,30,2025-05-11,39.28,C807,UK
1648,INV2647,S570,Ruler,20,2025-04-02,31.04,C668,UK
1649,INV2648,S220,Pencil,1,2025-12-29,13.55,C731,France
1650,INV2649,S991,Marker,40,2025-12-10,87.04,C192,France
1651,INV2650,S372,Pencil,14,2025-06-23,82.79,C416,France
1652,INV2651,S253,Stapler,22,2025-11-04,31.01,C399,France
1653,INV2652,S821,Pencil,39,2025-06-02,12.59,C399,USA
1654,INV2653,S925,Pen,20,2025-12-13,7.44,C569,India
1655,INV2654,S920,Pencil,5,2025-08-13,28.7,C594,USA
1656,INV2655,S955,Ruler,14,2025-07-28,16.88,C616,France
1657,INV2656,S690,Ruler,49,2025-03-23,48.34,C591,France
1658,INV2657,S467,Stapler,1,2025-06-04,78.64,C228,India
1659,INV2658,S116,Pencil,38,2025-02-01,13.06,C927,India
1660,INV2659,S255,Pencil,12,2025-10-28,77.45,C647,USA
1661,INV2660,S858,Ruler,6,2025-05-01,26.22,C387,India
1662,INV2661,S753,Stapler,35,2025-07-31,80.65,C247,Germany
1663,INV2662,S793,Pencil,14,2025-11-02,80.23,C363,India
1664,INV2663,S308,Stapler,7,2025-08-23,37.64,C717,India
1665,INV2664,S323,Ruler,12,2025-08-14,45.05,C636,France
1666,INV2665,S340,Notebook,43,2025-06-23,47.17,C917,USA
1667,INV2666,S639,Notebook,20,2025-07-30,33.27,C390,UK
1668,INV2667,S582,Notebook,9,2025-11-17,83.17,C906,USA
1669,INV2668,S278,Stapler,31,2025-12-30,73.34,C696,Germany
1670,INV2669,S883,Marker,24,2025-01-25,61.35,C828,France
1671,INV2670,S525,Pencil,18,2025-08-10,45.04,C956,India
1672,INV2671,S139,Pen,40,2025-04-26,23.01,C120,France
1673,INV2672,S148,Pencil,43,2025-03-30,9.64,C991,USA
1674,INV2673,S226,Stapler,12,2025-04-30,18.21,C683,India
1675,INV2674,S882,Pen,38,2025-11-24,90.59,C545,India
1676,INV2675,S702,Ruler,39,2025-02-23,31.77,C983,France
1677,INV2676,S242,Eraser,21,2025-04-11,63.88,C363,USA
1678,INV2677,S315,Ruler,7,2025-03-18,23.46,C721,India
1679,INV2678,S794,Stapler,14,2025-04-25,77.8,C254,India
1680,INV2679,S114,Pencil,20,2025-03-09,23.73,C400,India
1681,INV2680,S982,Eraser,22,2025-03-07,65.92,C459,India
1682,INV2681,S440,Stapler,47,2025-10-04,32.7,C716,Germany
1683,INV2682,S171,Marker,49,2025-10-19,67.4,C164,Germany
1684,INV2683,S617,Pencil,1,2025-05-23,79.7,C515,USA
1685,INV2684,S235,Notebook,16,2025-11-29,39.84,C796,Germany
1686,INV2685,S282,Stapler,50,2025-09-12,94.67,C967,USA
1687,INV2686,S216,Marker,36,2025-12-21,34.16,C239,France
1688,INV2687,S947,Marker,23,2025-04-07,48.17,C206,Germany
1689,INV2688,S494,Notebook,1,2025-02-13,43.79,C726,Germany
1690,INV2689,S143,Pencil,17,2025-04-11,57.5,C366,UK
1691,INV2690,S633,Eraser,32,2025-09-24,33.66,C253,USA
1692,INV2691,S502,Pencil,39,2025-06-30,8.02,C641,USA
1693,INV2692,S994,Ruler,50,2025-03-07,83.94,C350,France
1694,INV2693,S708,Pencil,20,2025-02-05,67.01,C982,France
1695,INV2694,S235,Pencil,5,2025-01-24,35.31,C736,UK
1696,INV2695,S577,Pen,17,2025-05-04,27.83,C657,USA
1697,INV2696,S616,Notebook,13,2025-01-10,29.69,C890,India
1698,INV2697,S547,Marker,10,2025-07-15,52.27,C166,USA
1699,INV2698,S153,Notebook,8,2025-02-12,89.99,C878,USA
1700,INV2699,S776,Pencil,18,2025-11-23,81.1,C235,India
1701,INV2700,S480,Stapler,42,2025-07-27,78.2,C186,Germany
1702,INV2701,S791,Marker,26,2025-07-02,50.4,C150,France
1703,INV2702,S726,Pencil,47,2025-10-09,4.37,C408,India
1704,INV2703,S161,Ruler,49,2025-04-25,11.84,C288,India
1705,INV2704,S238,Eraser,6,2025-11-22,50.78,C348,India
1706,INV2705,S656,Marker,25,2025-07-07,17.04,C313,UK
1707,INV2706,S235,Marker,48,2025-05-27,62.47,C613,France
1708,INV2707,S543,Pen,11,2025-10-23,75.99,C137,Germany
1709,INV2708,S775,Stapler,30,2025-05-28,28.76,C726,India
1710,INV2709,S296,Notebook,7,2025-07-26,13.12,C821,UK
1711,INV2710,S596,Marker,8,2025-12-01,21.88,C819,India
1712,INV2711,S952,Stapler,21,2025-10-27,13.51,C447,India
1713,INV2712,S588,Marker,49,2025-07-07,3.45,C798,UK
1714,INV2713,S544,Marker,43,2025-03-25,69.13,C852,France
1715,INV2714,S101,Eraser,30,2025-09-21,62.63,C443,India
1716,INV2715,S606,Ruler,10,2025-06-18,57.63,C544,Germany
1717,INV2716,S781,Ruler,29,2025-06-12,22.92,C958,UK
1718,INV2717,S776,Marker,3,2025-01-29,45.97,C731,Germany
1719,INV2718,S629,Pen,46,2025-06-14,89.33,C768,USA
1720,INV2719,S891,Marker,31,2025-06-01,93.53,C292,India
1721,INV2720,S142,Eraser,21,2025-01-03,90.78,C317,UK
1722,INV2721,S576,Ruler,35,2025-04-07,63.95,C334,UK
1723,INV2722,S260,Notebook,27,2025-09-04,52.21,C727,France
1724,INV2723,S478,Pencil,16,2025-11-11,45.98,C170,France
1725,INV2724,S877,Stapler,10,2025-10-12,19.24,C858,Germany
1726,INV2725,S699,Ruler,15,2025-06-30,10.08,C691,USA
1727,INV2726,S381,Notebook,47,2025-04-27,88.26,C364,France
1728,INV2727,S628,Pen,8,2025-10-26,81.43,C615,UK
1729,INV2728,S554,Pencil,39,2025-07-01,58.55,C500,France
1730,INV2729,S408,Notebook,30,2025-09-29,43.98,C627,India
1731,INV2730,S481,Notebook,29,2025-05-24,82.87,C959,France
1732,INV2731,S212,Pen,2,2025-07-25,1.96,C716,France
1733,INV2732,S678,Notebook,13,2025-05-07,62.65,C592,USA
1734,INV2733,S461,Notebook,10,2025-08-08,93.67,C830,France
1735,INV2734,S937,Pencil,46,2025-04-13,79.04,C330,France
1736,INV2735,S159,Stapler,11,2025-09-25,30.4,C810,UK
1737,INV2736,S485,Eraser,33,2025-05-22,93.71,C621,France
1738,INV2737,S276,Marker,39,2025-07-17,85.94,C861,USA
1739,INV2738,S812,Ruler,33,2025-02-19,78.37,C493,UK
1740,INV2739,S257,Ruler,5,2025-03-03,96.47,C169,USA
1741,INV2740,S839,Pen,27,2025-11-12,34.4,C397,India
1742,INV2741,S657,Pen,28,2025-12-21,34.0,C219,USA
1743,INV2742,S913,Notebook,3,2025-11-19,70.46,C763,India
1744,INV2743,S553,Stapler,19,2025-11-23,40.71,C316,USA
1745,INV2744,S338,Ruler,35,2025-10-07,81.1,C777,USA
1746,INV2745,S757,Pen,44,2025-10-20,50.54,C818,Germany
1747,INV2746,S212,Notebook,27,2025-06-07,63.82,C408,India
1748,INV2747,S807,Marker,41,2025-07-04,16.1,C831,UK
1749,INV2748,S987,Stapler,22,2025-03-02,35.99,C489,USA
1750,INV2749,S710,Pen,42,2025-01-23,54.65,C730,France
1751,INV2750,S729,Pencil,9,2025-02-18,25.36,C573,UK
1752,INV2751,S511,Marker,50,2025-01-28,4.98,C993,USA
1753,INV2752,S854,Eraser,42,2025-05-18,96.62,C848,France
1754,INV2753,S282,Ruler,42,2025-08-22,62.95,C386,India
1755,INV2754,S580,Notebook,22,2025-05-02,21.81,C155,France
1756,INV2755,S534,Stapler,28,2025-12-24,27.55,C138,India
1757,INV2756,S524,Notebook,40,2025-05-17,25.79,C193,India
1758,INV2757,S176,Notebook,10,2025-09-11,80.17,C130,UK
1759,INV2758,S748,Marker,46,2025-12-20,19.72,C817,Germany
1760,INV2759,S519,Eraser,41,2025-12-01,8.48,C697,UK
1761,INV2760,S777,Pencil,8,2025-06-05,45.78,C276,UK
1762,INV2761,S913,Pencil,5,2025-12-09,75.41,C530,Germany
1763,INV2762,S226,Stapler,11,2025-07-05,56.22,C898,USA
1764,INV2763,S112,Stapler,8,2025-07-08,24.28,C980,India
1765,INV2764,S889,Pencil,19,2025-03-05,83.1,C986,France
1766,INV2765,S943,Stapler,27,2025-05-12,2.79,C895,Germany
1767,INV2766,S872,Marker,1,2025-04-27,87.2,C408,UK
1768,INV2767,S908,Stapler,8,2025-07-16,29.07,C435,France
1769,INV2768,S138,Notebook,13,2025-07-09,1.22,C363,Germany
1770,INV2769,S442,Ruler,37,2025-11-06,25.41,C977,UK
1771,INV2770,S179,Notebook,47,2025-08-10,38.41,C363,India
1772,INV2771,S258,Marker,20,2025-01-20,27.5,C799,Germany
1773,INV2772,S637,Notebook,41,2025-01-15,66.43,C758,India
1774,INV2773,S772,Stapler,21,2025-01-20,93.85,C437,Germany
1775,INV2774,S551,Eraser,15,2025-12-23,92.66,C809,UK
1776,INV2775,S210,Stapler,12,2025-01-31,60.47,C373,France
1777,INV2776,S310,Pen,36,2025-03-10,81.61,C964,India
1778,INV2777,S932,Pencil,35,2025-01-16,54.67,C526,Germany
1779,INV2778,S181,Marker,1,2025-02-15,1.01,C980,Germany
1780,INV2779,S233,Notebook,50,2025-01-25,17.12,C613,India
1781,INV2780,S727,Pencil,36,2025-04-16,17.73,C127,France
1782,INV2781,S832,Eraser,32,2025-06-14,22.96,C624,UK
1783,INV2782,S302,Eraser,43,2025-01-16,95.63,C203,India
1784,INV2783,S663,Eraser,29,2025-09-10,70.26,C476,UK
1785,INV2784,S214,Notebook,6,2025-07-09,16.76,C617,India
1786,INV2785,S737,Pencil,44,2025-06-14,41.57,C952,France
1787,INV2786,S202,Notebook,12,2025-10-03,62.19,C981,Germany
1788,INV2787,S336,Stapler,45,2025-01-15,8.56,C332,UK
1789,INV2788,S338,Pencil,12,2025-02-28,58.54,C513,India
1790,INV2789,S443,Ruler,16,2025-01-09,17.35,C808,UK
1791,INV2790,S360,Pencil,29,2025-11-10,76.32,C171,UK
1792,INV2791,S218,Stapler,24,2025-10-07,9.7,C687,France
1793,INV2792,S419,Pencil,2,2025-07-08,10.01,C960,UK
1794,INV2793,S159,Eraser,25,2025-04-23,64.78,C724,India
1795,INV2794,S824,Pen,14,2025-09-19,65.68,C467,UK
1796,INV2795,S610,Ruler,27,2025-06-14,48.14,C932,India
1797,INV2796,S798,Pen,50,2025-11-08,10.66,C889,France
1798,INV2797,S150,Eraser,33,2025-09-20,3.4,C621,India
1799,INV2798,S422,Notebook,7,2025-08-23,61.67,C411,France
1800,INV2799,S869,Ruler,37,2025-03-12,69.58,C875,UK
1801,INV2800,S551,Notebook,47,2025-07-11,21.37,C164,UK
1802,INV2801,S544,Notebook,24,2025-11-09,24.73,C540,India
1803,INV2802,S162,Stapler,10,2025-08-14,48.97,C990,USA
1804,INV2803,S443,Pencil,9,2025-02-11,1.83,C340,USA
1805,INV2804,S800,Eraser,17,2025-04-10,35.03,C880,USA
1806,INV2805,S472,Ruler,1,2025-10-15,69.96,C310,UK
1807,INV2806,S414,Pen,37,2025-10-23,27.13,C655,UK
1808,INV2807,S766,Stapler,36,2025-05-08,25.35,C945,France
1809,INV2808,S209,Ruler,33,2025-08-13,56.32,C330,UK
1810,INV2809,S839,Pencil,3,2025-08-30,76.22,C409,USA
1811,INV2810,S530,Stapler,6,2025-09-20,47.39,C833,India
1812,INV2811,S171,Ruler,50,2025-11-16,51.74,C151,UK
1813,INV2812,S565,Eraser,18,2025-11-16,28.54,C292,India
1814,INV2813,S868,Marker,50,2025-09-22,91.05,C476,India
1815,INV2814,S832,Ruler,13,2025-12-28,91.43,C877,USA
1816,INV2815,S963,Eraser,44,2025-05-09,10.94,C161,India
1817,INV2816,S749,Stapler,4,2025-06-03,85.16,C909,Germany
1818,INV2817,S941,Pen,11,2025-08-09,4.13,C786,UK
1819,INV2818,S803,Notebook,38,2025-12-15,16.47,C976,UK
1820,INV2819,S808,Marker,50,2025-12-05,68.24,C950,Germany
1821,INV2820,S952,Ruler,27,2025-01-12,31.5,C122,USA
1822,INV2821,S429,Pencil,2,2025-05-31,37.44,C673,Germany
1823,INV2822,S668,Pen,5,2025-04-05,20.54,C701,UK
1824,INV2823,S651,Stapler,9,2025-11-23,46.1,C132,UK
1825,INV2824,S592,Eraser,10,2025-06-04,20.43,C610,UK
1826,INV2825,S575,Stapler,38,2025-08-23,67.33,C909,India
1827,INV2826,S135,Pencil,50,2025-01-19,71.04,C391,France
1828,INV2827,S640,Stapler,23,2025-06-05,59.21,C401,USA
1829,INV2828,S719,Eraser,7,2025-08-24,90.77,C676,UK
1830,INV2829,S214,Pencil,33,2025-04-19,49.46,C383,India
1831,INV2830,S350,Notebook,30,2025-02-05,79.19,C636,USA
1832,INV2831,S643,Eraser,39,2025-09-11,94.75,C149,India
1833,INV2832,S463,Ruler,11,2025-05-17,69.65,C755,USA
1834,INV2833,S591,Pen,41,2025-08-13,34.46,C947,Germany
1835,INV2834,S208,Eraser,50,2025-12-28,11.59,C952,India
1836,INV2835,S247,Pen,13,2025-11-24,86.88,C651,Germany
1837,INV2836,S622,Pencil,43,2025-07-14,45.21,C797,India
1838,INV2837,S314,Notebook,41,2025-10-25,25.16,C305,France
1839,INV2838,S168,Eraser,47,2025-02-03,58.27,C780,India
1840,INV2839,S698,Ruler,40,2025-08-31,22.94,C213,USA
1841,INV2840,S625,Eraser,21,2025-05-30,14.37,C970,USA
1842,INV2841,S353,Eraser,18,2025-12-09,90.59,C563,UK
1843,INV2842,S840,Pen,37,2025-02-24,86.14,C639,France
1844,INV2843,S690,Eraser,42,2025-06-27,85.79,C453,USA
1845,INV2844,S152,Pen,9,2025-10-20,41.49,C401,France
1846,INV2845,S693,Eraser,26,2025-09-26,35.55,C743,India
1847,INV2846,S367,Ruler,29,2025-12-20,40.92,C701,Germany
1848,INV2847,S993,Notebook,44,2025-01-15,78.77,C500,Germany
1849,INV2848,S897,Ruler,24,2025-02-16,42.08,C247,Germany
1850,INV2849,S336,Ruler,48,2025-05-02,86.76,C105,India
1851,INV2850,S341,Notebook,34,2025-05-20,85.95,C793,France
1852,INV2851,S792,Pen,40,2025-11-22,13.81,C140,USA
1853,INV2852,S185,Ruler,37,2025-06-07,67.59,C883,France
1854,INV2853,S708,Ruler,42,2025-11-08,12.03,C762,India
1855,INV2854,S888,Pencil,29,2025-04-04,56.15,C661,France
1856,INV2855,S909,Marker,30,2025-01-16,15.11,C289,UK
1857,INV2856,S206,Marker,15,2025-11-03,52.99,C351,UK
1858,INV2857,S947,Eraser,43,2025-08-19,74.2,C294,UK
1859,INV2858,S561,Pen,40,2025-02-26,50.32,C236,UK
1860,INV2859,S608,Marker,47,2025-11-22,93.69,C821,UK
1861,INV2860,S384,Notebook,28,2025-12-29,53.65,C447,UK
1862,INV2861,S843,Ruler,22,2025-05-16,44.39,C686,France
1863,INV2862,S117,Ruler,29,2025-07-13,55.09,C423,France
1864,INV2863,S396,Notebook,32,2025-03-10,54.34,C120,USA
1865,INV2864,S831,Pencil,6,2025-11-08,37.41,C405,France
1866,INV2865,S911,Eraser,30,2025-07-06,86.83,C933,France
1867,INV2866,S570,Pencil,41,2025-05-13,3.97,C983,USA
1868,INV2867,S561,Notebook,28,2025-06-29,16.79,C471,USA
1869,INV2868,S348,Eraser,37,2025-08-02,66.38,C956,France
1870,INV2869,S918,Eraser,12,2025-08-12,55.81,C569,Germany
1871,INV2870,S392,Pen,50,2025-10-23,39.75,C952,Germany
1872,INV2871,S596,Notebook,11,2025-12-04,92.1,C932,USA
1873,INV2872,S130,Ruler,22,2025-07-13,57.3,C417,Germany
1874,INV2873,S747,Stapler,17,2025-10-15,77.48,C771,USA
1875,INV2874,S846,Ruler,16,2025-11-11,60.49,C761,USA
1876,INV2875,S943,Pen,11,2025-01-13,92.99,C102,UK
1877,INV2876,S601,Pencil,32,2025-05-07,98.8,C659,UK
1878,INV2877,S899,Pencil,41,2025-10-05,2.81,C237,India
1879,INV2878,S867,Notebook,43,2025-09-10,82.24,C756,India
1880,INV2879,S576,Pencil,47,2025-03-02,4.65,C647,France
1881,INV2880,S418,Marker,3,2025-02-24,79.83,C859,Germany
1882,INV2881,S875,Pen,38,2025-06-24,90.77,C949,India
1883,INV2882,S206,Notebook,22,2025-10-08,67.3,C465,Germany
1884,INV2883,S116,Marker,27,2025-10-05,73.79,C657,USA
1885,INV2884,S664,Stapler,13,2025-12-23,46.35,C903,India
1886,INV2885,S440,Notebook,27,2025-05-16,41.57,C350,UK
1887,INV2886,S887,Pen,25,2025-01-31,19.25,C253,France
1888,INV2887,S614,Ruler,5,2025-12-06,57.09,C994,France
1889,INV2888,S597,Eraser,23,2025-04-28,35.96,C866,UK
1890,INV2889,S117,Pencil,46,2025-01-04,71.76,C437,Germany
1891,INV2890,S713,Eraser,20,2025-03-30,26.83,C321,UK
1892,INV2891,S195,Eraser,3,2025-08-22,15.84,C988,Germany
1893,INV2892,S347,Pencil,24,2025-09-26,13.98,C357,Germany
1894,INV2893,S723,Marker,28,2025-04-03,90.18,C808,USA
1895,INV2894,S904,Pencil,7,2025-10-23,14.99,C717,France
1896,INV2895,S740,Pen,2,2025-04-19,69.61,C117,India
1897,INV2896,S858,Pen,35,2025-03-17,35.4,C834,France
1898,INV2897,S199,Stapler,39,2025-08-03,67.1,C244,France
1899,INV2898,S706,Stapler,35,2025-07-02,15.85,C832,France
1900,INV2899,S279,Pencil,19,2025-04-22,29.79,C462,UK
1901,INV2900,S636,Eraser,47,2025-08-19,87.51,C394,India
1902,INV2901,S262,Eraser,43,2025-11-19,72.78,C297,UK
1903,INV2902,S963,Pen,36,2025-04-19,66.11,C777,India
1904,INV2903,S532,Ruler,20,2025-08-24,48.18,C902,India
1905,INV2904,S698,Eraser,7,2025-04-05,91.19,C931,Germany
1906,INV2905,S530,Pencil,5,2025-02-21,11.28,C364,Germany
1907,INV2906,S205,Ruler,42,2025-06-26,47.93,C337,India
1908,INV2907,S561,Pencil,4,2025-06-15,3.11,C502,USA
1909,INV2908,S252,Pen,3,2025-04-28,62.72,C229,France
1910,INV2909,S861,Eraser,13,2025-03-15,4.43,C761,Germany
1911,INV2910,S334,Notebook,41,2025-07-16,17.79,C377,USA
1912,INV2911,S416,Pencil,50,2025-05-08,28.85,C630,India
1913,INV2912,S224,Eraser,10,2025-01-04,48.92,C546,India
1914,INV2913,S202,Ruler,3,2025-12-18,91.23,C568,UK
1915,INV2914,S742,Stapler,7,2025-02-15,56.15,C635,India
1916,INV2915,S725,Eraser,34,2025-10-19,30.96,C417,UK
1917,INV2916,S574,Ruler,25,2025-03-23,39.35,C803,Germany
1918,INV2917,S418,Notebook,39,2025-12-15,4.5,C412,USA
1919,INV2918,S994,Pencil,19,2025-05-05,51.24,C368,France
1920,INV2919,S317,Pencil,50,2026-01-01,20.85,C140,Germany
1921,INV2920,S309,Stapler,33,2025-03-08,80.98,C876,France
1922,INV2921,S920,Stapler,43,2025-10-23,68.7,C592,Germany
1923,INV2922,S317,Eraser,19,2025-09-24,49.38,C225,France
1924,INV2923,S344,Stapler,35,2025-03-03,56.05,C250,India
1925,INV2924,S416,Pencil,17,2025-04-24,47.26,C168,UK
1926,INV2925,S950,Marker,29,2025-03-08,4.9,C964,India
1927,INV2926,S669,Pen,3,2025-04-03,7.38,C169,France
1928,INV2927,S351,Pencil,29,2025-03-22,37.05,C190,USA
1929,INV2928,S664,Pen,6,2025-09-16,94.27,C824,USA
1930,INV2929,S304,Notebook,17,2025-08-31,98.25,C819,India
1931,INV2930,S533,Notebook,31,2025-07-02,56.04,C219,Germany
1932,INV2931,S784,Ruler,49,2025-03-01,7.39,C938,USA
1933,INV2932,S101,Eraser,34,2025-08-29,73.23,C410,USA
1934,INV2933,S522,Notebook,16,2025-04-03,22.81,C768,France
1935,INV2934,S838,Marker,50,2025-09-14,44.05,C150,India
1936,INV2935,S782,Pencil,10,2025-05-06,32.78,C296,USA
1937,INV2936,S581,Pen,43,2025-02-08,42.93,C675,USA
1938,INV2937,S259,Ruler,24,2025-06-23,34.57,C366,India
1939,INV2938,S520,Stapler,9,2025-12-31,36.14,C502,India
1940,INV2939,S127,Notebook,22,2025-01-14,52.52,C879,France
1941,INV2940,S509,Stapler,1,2025-05-18,25.69,C210,France
1942,INV2941,S180,Eraser,9,2025-10-11,6.32,C889,USA
1943,INV2942,S445,Eraser,20,2025-12-26,98.16,C970,USA
1944,INV2943,S130,Stapler,13,2025-07-28,6.11,C339,India
1945,INV2944,S934,Pencil,38,2025-05-03,22.77,C430,France
1946,INV2945,S625,Ruler,36,2025-01-25,93.25,C857,UK
1947,INV2946,S199,Pen,5,2025-06-24,14.93,C769,France
1948,INV2947,S220,Eraser,41,2025-01-08,45.01,C506,UK
1949,INV2948,S726,Pen,18,2025-01-01,29.55,C584,UK
1950,INV2949,S944,Pencil,38,2025-02-03,52.44,C594,France
1951,INV2950,S510,Marker,28,2025-12-18,56.0,C453,UK
1952,INV2951,S924,Marker,6,2025-12-21,62.67,C480,Germany
1953,INV2952,S722,Pen,25,2025-11-22,87.47,C501,UK
1954,INV2953,S981,Marker,39,2025-10-27,72.58,C116,India
1955,INV2954,S694,Eraser,23,2025-10-05,56.23,C740,UK
1956,INV2955,S444,Stapler,31,2025-06-10,69.68,C537,France
1957,INV2956,S715,Eraser,35,2025-01-18,60.1,C562,France
1958,INV2957,S141,Marker,31,2025-05-05,15.49,C640,Germany
1959,INV2958,S211,Notebook,29,2025-10-07,62.23,C346,France
1960,INV2959,S709,Notebook,14,2025-07-01,82.19,C249,France
1961,INV2960,S577,Pen,40,2025-02-20,97.5,C479,France
1962,INV2961,S702,Pen,4,2025-12-19,82.46,C101,USA
1963,INV2962,S575,Ruler,11,2025-04-02,76.01,C689,Germany
1964,INV2963,S881,Eraser,24,2025-12-28,58.83,C539,Germany
1965,INV2964,S860,Pencil,5,2025-03-10,29.92,C861,Germany
1966,INV2965,S779,Pen,44,2025-05-19,79.73,C510,UK
1967,INV2966,S764,Marker,49,2025-04-18,32.71,C657,USA
1968,INV2967,S459,Pen,29,2025-02-04,55.28,C528,France
1969,INV2968,S274,Pencil,42,2025-12-14,45.73,C886,India
1970,INV2969,S776,Eraser,26,2025-09-28,13.5,C435,France
1971,INV2970,S600,Stapler,22,2025-12-28,11.03,C406,India
1972,INV2971,S625,Eraser,46,2025-10-19,83.11,C383,India
1973,INV2972,S862,Eraser,48,2025-10-23,57.59,C178,France
1974,INV2973,S749,Pen,31,2025-07-19,57.21,C611,France
1975,INV2974,S799,Ruler,2,2025-05-26,3.58,C629,USA
1976,INV2975,S679,Pencil,11,2025-11-13,19.7,C623,USA
1977,INV2976,S780,Pen,50,2025-09-26,83.99,C507,India
1978,INV2977,S159,Notebook,11,2025-02-15,20.0,C654,Germany
1979,INV2978,S468,Pen,40,2025-09-22,57.56,C512,UK
1980,INV2979,S912,Pencil,37,2025-09-13,66.08,C371,France
1981,INV2980,S777,Notebook,45,2025-09-03,49.88,C693,France
1982,INV2981,S212,Eraser,20,2025-11-13,84.13,C538,France
1983,INV2982,S419,Stapler,30,2025-05-30,72.72,C627,USA
1984,INV2983,S330,Marker,48,2025-09-26,41.72,C999,India
1985,INV2984,S103,Notebook,8,2025-03-07,87.36,C848,Germany
1986,INV2985,S212,Marker,6,2025-09-24,6.89,C513,Germany
1987,INV2986,S434,Marker,43,2025-10-01,77.96,C631,Germany
1988,INV2987,S412,Pencil,2,2025-07-23,36.47,C450,India
1989,INV2988,S552,Stapler,36,2025-08-28,74.21,C495,USA
1990,INV2989,S695,Pen,35,2025-05-19,17.2,C856,India
1991,INV2990,S762,Pencil,35,2025-01-26,81.4,C884,UK
1992,INV2991,S502,Marker,28,2025-06-30,88.66,C606,UK
1993,INV2992,S521,Pencil,43,2025-09-22,92.68,C797,Germany
